,from_node,to_node,dist,cost,lead_time,stage_time,kind
406,徳島市,大阪市,111.9488057973352,1119.0,4,1,dc-cust
407,高松市,大阪市,140.66413783276036,1407.0,4,2,dc-cust
408,福井市,神戸市,179.4679749178366,1795.0,4,2,dc-cust
409,岐阜市,神戸市,160.273607053988,1603.0,4,1,dc-cust
410,名古屋市,神戸市,166.25494995924984,1663.0,4,2,dc-cust
411,津市,神戸市,121.24002113119552,1212.0,4,1,dc-cust
412,大津市,神戸市,71.56941566321206,716.0,4,2,dc-cust
413,京都市,神戸市,63.83768799403182,638.0,4,1,dc-cust
414,大阪市,神戸市,30.81164471976933,308.0,4,1,dc-cust
415,神戸市,神戸市,0.0,0.0,3,2,dc-cust
416,奈良市,神戸市,59.408500863116934,594.0,4,1,dc-cust
417,和歌山市,神戸市,51.75651333040373,518.0,4,1,dc-cust
418,鳥取市,神戸市,124.67395649443306,1247.0,4,1,dc-cust
419,岡山市,神戸市,114.17507313982983,1142.0,4,1,dc-cust
420,徳島市,神戸市,90.07643866584337,901.0,4,1,dc-cust
421,高松市,神戸市,111.48251081255124,1115.0,4,2,dc-cust
422,高知市,神戸市,197.36894894439922,1974.0,4,1,dc-cust
423,福井市,奈良市,157.45297585780764,1575.0,4,2,dc-cust
424,岐阜市,奈良市,112.76950248853541,1128.0,4,1,dc-cust
425,名古屋市,奈良市,112.30769574143106,1123.0,4,2,dc-cust
426,津市,奈良市,61.9796652893874,620.0,4,1,dc-cust
427,大津市,奈良市,35.63699855576017,356.0,4,2,dc-cust
428,京都市,奈良市,38.032200396357304,380.0,4,1,dc-cust
429,大阪市,奈良市,28.59898835007487,286.0,4,2,dc-cust
430,神戸市,奈良市,59.408500863116934,594.0,4,2,dc-cust
431,奈良市,奈良市,0.0,0.0,3,2,dc-cust
432,和歌山市,奈良市,79.54581502514368,795.0,4,2,dc-cust
433,鳥取市,奈良市,171.2369977006013,1712.0,4,2,dc-cust
434,岡山市,奈良市,173.56484619439328,1736.0,4,1,dc-cust
435,徳島市,奈良市,135.64835214920188,1356.0,4,1,dc-cust
436,高松市,奈良市,168.38335005104602,1684.0,4,1,dc-cust
437,岐阜市,和歌山市,192.16388528050118,1922.0,4,2,dc-cust
438,名古屋市,和歌山市,191.13210415570902,1911.0,4,1,dc-cust
439,津市,和歌山市,135.10790240649163,1351.0,4,1,dc-cust
440,大津市,和歌山市,107.71873530491303,1077.0,4,1,dc-cust
441,京都市,和歌山市,103.5150572819465,1035.0,4,2,dc-cust
442,大阪市,和歌山市,60.53118661464718,605.0,4,1,dc-cust
443,神戸市,和歌山市,51.7565133304035,518.0,4,2,dc-cust
444,奈良市,和歌山市,79.54581502514365,795.0,4,2,dc-cust
445,和歌山市,和歌山市,0.0,0.0,3,2,dc-cust
446,鳥取市,和歌山市,165.42211234306498,1654.0,4,1,dc-cust
447,岡山市,和歌山市,122.9595780408263,1230.0,4,2,dc-cust
448,徳島市,和歌山市,58.72697604860604,587.0,4,2,dc-cust
449,高松市,和歌山市,104.06146022870975,1041.0,4,2,dc-cust
450,高知市,和歌山市,168.23438156530264,1682.0,4,2,dc-cust
451,福井市,鳥取市,189.51156007698148,1895.0,4,2,dc-cust
452,大津市,鳥取市,158.07008495753257,1581.0,4,1,dc-cust
453,京都市,鳥取市,147.81892694293091,1478.0,4,2,dc-cust
454,大阪市,鳥取市,147.8300745627622,1478.0,4,2,dc-cust
455,神戸市,鳥取市,124.67395649443301,1247.0,4,2,dc-cust
456,奈良市,鳥取市,171.23699770060134,1712.0,4,2,dc-cust
457,和歌山市,鳥取市,165.42211234306484,1654.0,4,1,dc-cust
458,鳥取市,鳥取市,0.0,0.0,3,1,dc-cust
459,松江市,鳥取市,107.59579490902941,1076.0,4,1,dc-cust
460,岡山市,鳥取市,97.60334434607142,976.0,4,1,dc-cust
461,徳島市,鳥取市,162.54100261280402,1625.0,4,2,dc-cust
462,高松市,鳥取市,130.5724968765155,1306.0,4,1,dc-cust
463,鳥取市,松江市,107.59579490902938,1076.0,4,2,dc-cust
464,松江市,松江市,0.0,0.0,3,1,dc-cust
465,岡山市,松江市,120.83964055059984,1208.0,4,2,dc-cust
466,広島市,松江市,131.20242846480295,1312.0,4,1,dc-cust
467,高松市,松江市,155.03986519999324,1550.0,4,1,dc-cust
468,松山市,松江市,183.16605375305681,1832.0,4,1,dc-cust
469,大津市,岡山市,180.5232900163837,1805.0,4,1,dc-cust
470,京都市,岡山市,170.8915606219571,1709.0,4,1,dc-cust
471,大阪市,岡山市,144.96815018988852,1450.0,4,2,dc-cust
472,神戸市,岡山市,114.1750731398298,1142.0,4,1,dc-cust
473,奈良市,岡山市,173.5648461943933,1736.0,4,1,dc-cust
474,和歌山市,岡山市,122.9595780408264,1230.0,4,2,dc-cust
475,鳥取市,岡山市,97.60334434607111,976.0,4,1,dc-cust
476,松江市,岡山市,120.83964055060011,1208.0,4,2,dc-cust
477,岡山市,岡山市,0.0,0.0,3,1,dc-cust
478,広島市,岡山市,138.35111182327304,1384.0,4,2,dc-cust
479,徳島市,岡山市,87.60553943423155,876.0,4,2,dc-cust
480,高松市,岡山市,37.09015026474749,371.0,4,1,dc-cust
481,松山市,岡山市,140.90845835596673,1409.0,4,2,dc-cust
482,高知市,岡山市,128.04879594967645,1280.0,4,1,dc-cust
483,松江市,広島市,131.20242846480286,1312.0,4,2,dc-cust
484,岡山市,広島市,138.351111823273,1384.0,4,1,dc-cust
485,広島市,広島市,0.0,0.0,3,1,dc-cust
486,山口市,広島市,93.74049366695006,937.0,4,2,dc-cust
487,徳島市,広島市,196.52393195848086,1965.0,4,1,dc-cust
488,高松市,広島市,145.5069385403372,1455.0,4,2,dc-cust
489,松山市,広島市,67.83539829741854,678.0,4,2,dc-cust
490,高知市,広島市,135.71886656556106,1357.0,4,1,dc-cust
491,大分市,広島市,150.70165152393446,1507.0,4,2,dc-cust
492,広島市,山口市,93.74049366695007,937.0,4,2,dc-cust
493,山口市,山口市,0.0,0.0,3,2,dc-cust
494,松山市,山口市,125.31917699576996,1253.0,4,2,dc-cust
495,福岡市,山口市,116.6307849449676,1166.0,4,1,dc-cust
496,佐賀市,山口市,150.33600721186374,1503.0,4,2,dc-cust
497,熊本市,山口市,169.34758963720503,1693.0,4,2,dc-cust
498,大分市,山口市,106.19249669413153,1062.0,4,2,dc-cust
499,津市,徳島市,193.49382552835485,1935.0,4,1,dc-cust
500,大津市,徳島市,158.95459826383959,1590.0,4,1,dc-cust
501,京都市,徳島市,152.6138952533631,1526.0,4,2,dc-cust
502,大阪市,徳島市,111.9488057973355,1119.0,4,1,dc-cust
503,神戸市,徳島市,90.07643866584327,901.0,4,1,dc-cust
504,奈良市,徳島市,135.648352149202,1356.0,4,1,dc-cust
505,和歌山市,徳島市,58.726976048606076,587.0,4,1,dc-cust
506,鳥取市,徳島市,162.54100261280402,1625.0,4,1,dc-cust
507,岡山市,徳島市,87.60553943423164,876.0,4,1,dc-cust
508,広島市,徳島市,196.5239319584809,1965.0,4,1,dc-cust
509,徳島市,徳島市,0.0,0.0,3,2,dc-cust
510,高松市,徳島市,56.42772256655386,564.0,4,1,dc-cust
511,松山市,徳島市,167.27306105711529,1673.0,4,1,dc-cust
512,高知市,徳島市,110.4210991967219,1104.0,4,1,dc-cust
513,大津市,高松市,182.49982467551462,1825.0,4,2,dc-cust
514,京都市,高松市,173.9178706457721,1739.0,4,2,dc-cust
515,大阪市,高松市,140.66413783276028,1407.0,4,1,dc-cust
516,神戸市,高松市,111.48251081255131,1115.0,4,2,dc-cust
517,奈良市,高松市,168.38335005104602,1684.0,4,1,dc-cust
518,和歌山市,高松市,104.06146022870975,1041.0,4,2,dc-cust
519,鳥取市,高松市,130.57249687651588,1306.0,4,1,dc-cust
520,松江市,高松市,155.03986519999333,1550.0,4,2,dc-cust
521,岡山市,高松市,37.09015026474756,371.0,4,1,dc-cust
522,広島市,高松市,145.5069385403372,1455.0,4,2,dc-cust
523,徳島市,高松市,56.42772256655391,564.0,4,2,dc-cust
524,高松市,高松市,0.0,0.0,3,1,dc-cust
525,松山市,高松市,130.02548182740532,1300.0,4,1,dc-cust
526,高知市,高松市,98.82024561275713,988.0,4,2,dc-cust
527,松江市,松山市,183.16605375305716,1832.0,4,2,dc-cust
528,岡山市,松山市,140.90845835596684,1409.0,4,2,dc-cust
529,広島市,松山市,67.83539829741856,678.0,4,1,dc-cust
530,山口市,松山市,125.31917699577,1253.0,4,1,dc-cust
531,徳島市,松山市,167.27306105711529,1673.0,4,1,dc-cust
532,高松市,松山市,130.02548182740534,1300.0,4,1,dc-cust
533,松山市,松山市,0.0,0.0,3,1,dc-cust
534,高知市,松山市,77.40229022067427,774.0,4,1,dc-cust
535,大分市,松山市,126.23785063329149,1262.0,4,1,dc-cust
536,神戸市,高知市,197.36894894439905,1974.0,4,2,dc-cust
537,和歌山市,高知市,168.2343815653027,1682.0,4,2,dc-cust
538,岡山市,高知市,128.04879594967636,1280.0,4,1,dc-cust
539,広島市,高知市,135.71886656556103,1357.0,4,2,dc-cust
540,徳島市,高知市,110.42109919672214,1104.0,4,2,dc-cust
541,高松市,高知市,98.8202456127566,988.0,4,1,dc-cust
542,松山市,高知市,77.40229022067432,774.0,4,2,dc-cust
543,高知市,高知市,0.0,0.0,3,2,dc-cust
544,大分市,高知市,181.6615099685323,1817.0,4,1,dc-cust
545,山口市,福岡市,116.63078494496773,1166.0,4,2,dc-cust
546,福岡市,福岡市,0.0,0.0,3,1,dc-cust
547,佐賀市,福岡市,41.20297659632152,412.0,4,2,dc-cust
548,長崎市,福岡市,108.38705925641369,1084.0,4,1,dc-cust
549,熊本市,福岡市,95.67139515815842,957.0,4,2,dc-cust
550,大分市,福岡市,118.17577725614291,1182.0,4,1,dc-cust
551,山口市,佐賀市,150.33600721186403,1503.0,4,1,dc-cust
552,福岡市,佐賀市,41.20297659632143,412.0,4,1,dc-cust
553,佐賀市,佐賀市,0.0,0.0,3,1,dc-cust
554,長崎市,佐賀市,68.7219822616795,687.0,4,2,dc-cust
555,熊本市,佐賀市,65.7065708553425,657.0,4,2,dc-cust
556,大分市,佐賀市,122.16827261669422,1222.0,4,2,dc-cust
557,宮崎市,佐賀市,182.3623234210585,1824.0,4,2,dc-cust
558,鹿児島市,佐賀市,189.39538480663663,1894.0,4,2,dc-cust
559,福岡市,長崎市,108.38705925641356,1084.0,4,2,dc-cust
560,佐賀市,長崎市,68.72198226167977,687.0,4,2,dc-cust
561,長崎市,長崎市,0.0,0.0,3,1,dc-cust
562,熊本市,長崎市,81.31861879661265,813.0,4,1,dc-cust
563,大分市,長崎市,171.2015453014523,1712.0,4,2,dc-cust
564,宮崎市,長崎市,172.65268889542918,1727.0,4,1,dc-cust
565,鹿児島市,長崎市,146.62018866497047,1466.0,4,2,dc-cust
566,山口市,熊本市,169.3475896372047,1693.0,4,2,dc-cust
567,福岡市,熊本市,95.67139515815822,957.0,4,1,dc-cust
568,佐賀市,熊本市,65.7065708553425,657.0,4,2,dc-cust
569,長崎市,熊本市,81.31861879661268,813.0,4,2,dc-cust
570,熊本市,熊本市,0.0,0.0,3,1,dc-cust
571,大分市,熊本市,95.2798059742775,953.0,4,2,dc-cust
572,宮崎市,熊本市,116.83954905412253,1168.0,4,2,dc-cust
573,鹿児島市,熊本市,137.79550478513008,1378.0,4,2,dc-cust
574,広島市,大分市,150.70165152393415,1507.0,4,2,dc-cust
575,山口市,大分市,106.19249669413139,1062.0,4,1,dc-cust
576,松山市,大分市,126.2378506332915,1262.0,4,1,dc-cust
577,高知市,大分市,181.66150996853236,1817.0,4,1,dc-cust
578,福岡市,大分市,118.1757772561429,1182.0,4,1,dc-cust
579,佐賀市,大分市,122.16827261669421,1222.0,4,1,dc-cust
580,長崎市,大分市,171.20154530145223,1712.0,4,1,dc-cust
581,熊本市,大分市,95.27980597427725,953.0,4,2,dc-cust
582,大分市,大分市,0.0,0.0,3,1,dc-cust
583,宮崎市,大分市,148.604885242421,1486.0,4,2,dc-cust
584,佐賀市,宮崎市,182.36232342105862,1824.0,4,1,dc-cust
585,長崎市,宮崎市,172.65268889542918,1727.0,4,1,dc-cust
586,熊本市,宮崎市,116.83954905412257,1168.0,4,2,dc-cust
587,大分市,宮崎市,148.60488524242098,1486.0,4,1,dc-cust
588,宮崎市,宮崎市,0.0,0.0,3,1,dc-cust
589,鹿児島市,宮崎市,90.6988077293935,907.0,4,1,dc-cust
590,佐賀市,鹿児島市,189.39538480663649,1894.0,4,2,dc-cust
591,長崎市,鹿児島市,146.62018866497053,1466.0,4,2,dc-cust
592,熊本市,鹿児島市,137.7955047851301,1378.0,4,1,dc-cust
593,宮崎市,鹿児島市,90.6988077293933,907.0,4,1,dc-cust
594,鹿児島市,鹿児島市,0.0,0.0,3,2,dc-cust
595,那覇市,那覇市,0.0,0.0,3,1,dc-cust
