,from_node,to_node,dist,cost,lead_time,stage_time,kind
392,cust35,45,121.54749683132589,1215.4749683132588,4,1,dc-cust
393,cust0,46,190.15244155264247,1901.5244155264247,4,1,dc-cust
394,cust2,46,87.09402877107377,870.9402877107377,4,2,dc-cust
395,cust6,46,159.02868143410967,1590.2868143410967,4,2,dc-cust
396,cust9,46,41.050106750232054,410.50106750232055,4,2,dc-cust
397,cust36,46,69.41999192188125,694.1999192188125,4,1,dc-cust
398,cust37,46,177.35440952726324,1773.5440952726324,4,1,dc-cust
399,cust1,47,74.31885861809867,743.1885861809867,4,2,dc-cust
400,cust5,47,177.5571133937328,1775.571133937328,4,2,dc-cust
401,cust12,47,182.76152950776574,1827.6152950776575,4,2,dc-cust
402,cust16,47,50.131855121554224,501.31855121554224,4,1,dc-cust
403,cust21,47,67.85490478051658,678.5490478051657,4,2,dc-cust
404,cust25,47,174.65230576051076,1746.5230576051076,4,1,dc-cust
405,cust29,47,65.76592344915426,657.6592344915425,4,1,dc-cust
406,cust33,47,101.13750615707119,1011.3750615707119,4,2,dc-cust
407,cust39,47,77.82325647179792,778.2325647179791,4,2,dc-cust
408,cust3,48,81.94173929818825,819.4173929818826,4,1,dc-cust
409,cust4,48,180.8976056851126,1808.976056851126,4,2,dc-cust
410,cust7,48,49.95412959492588,499.5412959492588,4,2,dc-cust
411,cust10,48,152.00383346670512,1520.0383346670512,4,2,dc-cust
412,cust3,49,87.11327523122257,871.1327523122258,4,1,dc-cust
413,cust7,49,166.6320275519119,1666.3202755191191,4,1,dc-cust
414,cust10,49,18.099040106051387,180.99040106051388,4,1,dc-cust
415,cust14,49,142.83224722584606,1428.3224722584605,4,2,dc-cust
416,cust19,49,198.40202620882667,1984.0202620882667,4,1,dc-cust
417,cust28,49,165.66723454830085,1656.6723454830085,4,2,dc-cust
418,cust35,49,194.75113949202336,1947.5113949202337,4,1,dc-cust
419,cust2,50,63.60988319838822,636.0988319838822,4,1,dc-cust
420,cust6,50,199.34391955744786,1993.4391955744786,4,2,dc-cust
421,cust9,50,64.40814908558131,644.0814908558132,4,2,dc-cust
422,cust36,50,125.0393121565954,1250.393121565954,4,1,dc-cust
423,cust37,50,195.61655884816724,1956.1655884816723,4,2,dc-cust
424,cust0,51,180.6490840712055,1806.490840712055,4,2,dc-cust
425,cust2,51,62.867160644175165,628.6716064417517,4,1,dc-cust
426,cust4,51,100.22841572707277,1002.2841572707277,4,2,dc-cust
427,cust9,51,177.4841135986038,1774.8411359860381,4,2,dc-cust
428,cust1,52,132.93633799710975,1329.3633799710974,4,2,dc-cust
429,cust16,52,81.22317991910496,812.2317991910496,4,1,dc-cust
430,cust21,52,1.9223979584844035e-07,1.9223979584844033e-06,4,1,dc-cust
431,cust25,52,155.4898654119804,1554.898654119804,4,1,dc-cust
432,cust29,52,25.72718483619537,257.2718483619537,4,1,dc-cust
433,cust33,52,65.15747541594739,651.5747541594739,4,1,dc-cust
434,cust39,52,77.39607154658654,773.9607154658654,4,2,dc-cust
435,cust8,53,123.76384090896119,1237.6384090896117,4,2,dc-cust
436,cust18,53,55.796102715253795,557.961027152538,4,2,dc-cust
437,cust19,53,156.3944913175242,1563.944913175242,4,1,dc-cust
438,cust34,53,107.58418306845732,1075.8418306845733,4,2,dc-cust
439,cust8,54,64.72688803757806,647.2688803757807,4,1,dc-cust
440,cust18,54,160.24985544460904,1602.4985544460903,4,1,dc-cust
441,cust24,54,133.20795888924803,1332.0795888924804,4,2,dc-cust
442,cust27,54,191.74703539836568,1917.4703539836569,4,2,dc-cust
443,cust34,54,4.72720457175186,47.272045717518594,4,2,dc-cust
444,cust1,55,40.724234283781435,407.24234283781436,4,2,dc-cust
445,cust11,55,174.54686775452262,1745.4686775452262,4,2,dc-cust
446,cust12,55,160.6448981182128,1606.4489811821281,4,1,dc-cust
447,cust15,55,160.06009338897675,1600.6009338897675,4,1,dc-cust
448,cust16,55,71.31598552158164,713.1598552158164,4,2,dc-cust
449,cust21,55,152.45549354103258,1524.554935410326,4,2,dc-cust
450,cust25,55,150.4333376189877,1504.333376189877,4,2,dc-cust
451,cust29,55,163.28014154560177,1632.8014154560176,4,1,dc-cust
452,cust31,55,119.82420713347636,1198.2420713347638,4,1,dc-cust
453,cust39,55,91.84078970439148,918.4078970439148,4,1,dc-cust
454,cust6,56,118.42126539449426,1184.2126539449425,4,2,dc-cust
455,cust15,56,125.91286050413083,1259.1286050413082,4,1,dc-cust
456,cust31,56,187.7333784523064,1877.333784523064,4,2,dc-cust
457,cust32,56,114.12874533632335,1141.2874533632335,4,2,dc-cust
458,cust37,56,188.66729223054884,1886.6729223054883,4,1,dc-cust
459,cust38,56,24.39468083962077,243.9468083962077,4,1,dc-cust
460,cust3,57,34.72135843803491,347.2135843803491,4,1,dc-cust
461,cust4,57,173.71930478575814,1737.1930478575814,4,1,dc-cust
462,cust7,57,73.19402055839524,731.9402055839523,4,1,dc-cust
463,cust10,57,105.8598063591535,1058.598063591535,4,2,dc-cust
464,cust14,57,148.05679789679172,1480.5679789679173,4,2,dc-cust
465,cust28,57,114.60398801261081,1146.039880126108,4,1,dc-cust
466,cust0,58,149.10436727381136,1491.0436727381136,4,1,dc-cust
467,cust2,58,23.9594027268895,239.594027268895,4,2,dc-cust
468,cust4,58,149.71006679261004,1497.1006679261004,4,2,dc-cust
469,cust9,58,138.4765614701483,1384.7656147014832,4,2,dc-cust
470,cust36,58,154.78173925177884,1547.8173925177884,4,1,dc-cust
471,cust17,59,76.15860662285463,761.5860662285463,4,1,dc-cust
472,cust20,59,58.35902712786361,583.5902712786361,4,2,dc-cust
473,cust22,59,149.29175872090613,1492.9175872090614,4,1,dc-cust
474,cust30,59,72.08548946083967,720.8548946083966,4,1,dc-cust
