,from_node,from_name,to_node,to_name,time,distance
628,12,新宿区,28,奈良市,20367,458256
629,12,新宿区,29,和歌山市,24291,547049
630,12,新宿区,30,鳥取市,29398,652292
631,12,新宿区,31,松江市,34219,764454
632,12,新宿区,32,岡山市,29479,649742
633,12,新宿区,33,広島市,36383,812364
634,12,新宿区,34,山口市,41419,938533
635,12,新宿区,35,徳島市,28386,645001
636,12,新宿区,36,高松市,31362,695528
637,12,新宿区,37,松山市,37273,831227
638,12,新宿区,38,高知市,36187,795425
639,12,新宿区,39,福岡市,48109,1076762
640,12,新宿区,40,佐賀市,50012,1123002
641,12,新宿区,41,長崎市,53912,1211931
642,12,新宿区,42,熊本市,51864,1170068
643,12,新宿区,43,大分市,50490,1132305
644,12,新宿区,44,宮崎市,58625,1314309
645,12,新宿区,45,鹿児島市,61468,1355846
646,12,新宿区,46,那覇市,539355,2147519
647,12,新宿区,47,Odawara,4099,77513
648,12,新宿区,48,Osaka,22303,505676
649,12,新宿区,49,Chiba,2927,52375
650,13,横浜市,0,札幌市,54215,1107203
651,13,横浜市,1,青森市,34328,752963
652,13,横浜市,2,盛岡市,26345,565076
653,13,横浜市,3,仙台市,18412,388052
654,13,横浜市,4,秋田市,26654,589807
655,13,横浜市,5,山形市,17902,390704
656,13,横浜市,6,福島市,14320,308362
657,13,横浜市,7,水戸市,6928,142626
658,13,横浜市,8,宇都宮市,7167,147083
659,13,横浜市,9,前橋市,7389,135933
660,13,横浜市,10,さいたま市,3204,67226
661,13,横浜市,11,千葉市,3237,68059
662,13,横浜市,12,新宿区,2233,42929
663,13,横浜市,13,横浜市,0,0
664,13,横浜市,14,新潟市,16958,339550
665,13,横浜市,15,富山市,18138,340424
666,13,横浜市,16,金沢市,20454,389044
667,13,横浜市,17,福井市,21366,492680
668,13,横浜市,18,甲府市,7403,120880
669,13,横浜市,19,長野市,13532,252445
670,13,横浜市,20,岐阜市,16059,365534
671,13,横浜市,21,静岡市,7762,160618
672,13,横浜市,22,名古屋市,14691,331601
673,13,横浜市,23,津市,17070,379940
674,13,横浜市,24,大津市,19038,431736
675,13,横浜市,25,京都市,19882,444518
676,13,横浜市,26,大阪市,21446,493981
677,13,横浜市,27,神戸市,22742,523746
678,13,横浜市,28,奈良市,19815,446102
679,13,横浜市,29,和歌山市,23739,534895
680,13,横浜市,30,鳥取市,28846,640138
681,13,横浜市,31,松江市,33667,752300
682,13,横浜市,32,岡山市,28927,637588
683,13,横浜市,33,広島市,35831,800210
684,13,横浜市,34,山口市,40867,926379
685,13,横浜市,35,徳島市,27834,632847
686,13,横浜市,36,高松市,30810,683374
687,13,横浜市,37,松山市,36721,819073
688,13,横浜市,38,高知市,35635,783271
689,13,横浜市,39,福岡市,47557,1064608
690,13,横浜市,40,佐賀市,49460,1110848
691,13,横浜市,41,長崎市,53360,1199777
692,13,横浜市,42,熊本市,51312,1157914
693,13,横浜市,43,大分市,49938,1120151
694,13,横浜市,44,宮崎市,58073,1302155
695,13,横浜市,45,鹿児島市,60916,1343692
696,13,横浜市,46,那覇市,538803,2135365
697,13,横浜市,47,Odawara,3110,52063
698,13,横浜市,48,Osaka,21751,493522
699,13,横浜市,49,Chiba,2893,60477
700,14,新潟市,0,札幌市,42867,865571
701,14,新潟市,1,青森市,20026,432619
702,14,新潟市,2,盛岡市,15945,354980
703,14,新潟市,3,仙台市,10084,220237
704,14,新潟市,4,秋田市,11813,259159
705,14,新潟市,5,山形市,7216,161429
706,14,新潟市,6,福島市,7978,174410
707,14,新潟市,7,水戸市,13099,290033
708,14,新潟市,8,宇都宮市,11831,257401
709,14,新潟市,9,前橋市,10314,211774
710,14,新潟市,10,さいたま市,14196,298449
711,14,新潟市,11,千葉市,17077,360040
712,14,新潟市,12,新宿区,15276,314794
713,14,新潟市,13,横浜市,16823,358868
714,14,新潟市,14,新潟市,0,0
715,14,新潟市,15,富山市,10750,246781
716,14,新潟市,16,金沢市,12947,299941
717,14,新潟市,17,福井市,16070,377420
718,14,新潟市,18,甲府市,15868,338485
719,14,新潟市,19,長野市,8695,183585
720,14,新潟市,20,岐阜市,20167,445121
721,14,新潟市,21,静岡市,19635,424360
722,14,新潟市,22,名古屋市,20281,433844
723,14,新潟市,23,津市,23626,513752
724,14,新潟市,24,大津市,21828,516379
725,14,新潟市,25,京都市,22507,528884
726,14,新潟市,26,大阪市,24878,577947
727,14,新潟市,27,神戸市,25607,594468
728,14,新潟市,28,奈良市,24246,560602
729,14,新潟市,29,和歌山市,28211,648759
730,14,新潟市,30,鳥取市,28071,663457
731,14,新潟市,31,松江市,32955,781999
732,14,新潟市,32,岡山市,30678,720805
733,14,新潟市,33,広島市,37581,883427
734,14,新潟市,34,山口市,42376,1009502
735,14,新潟市,35,徳島市,30698,703569
736,14,新潟市,36,高松市,33674,754095
737,14,新潟市,37,松山市,38472,902289
738,14,新潟市,38,高知市,38486,886812
739,14,新潟市,39,福岡市,49307,1147824
740,14,新潟市,40,佐賀市,51211,1194065
741,14,新潟市,41,長崎市,55111,1282994
742,14,新潟市,42,熊本市,53062,1241131
743,14,新潟市,43,大分市,51688,1203368
744,14,新潟市,44,宮崎市,59823,1385372
745,14,新潟市,45,鹿児島市,62666,1426909
746,14,新潟市,46,那覇市,540553,2218582
747,14,新潟市,47,Odawara,18343,372290
748,14,新潟市,48,Osaka,25911,596553
749,14,新潟市,49,Chiba,17466,366971
750,15,富山市,0,札幌市,53316,1108589
751,15,富山市,1,青森市,30476,675638
752,15,富山市,2,盛岡市,26395,597998
753,15,富山市,3,仙台市,20534,463255
754,15,富山市,4,秋田市,22262,502178
755,15,富山市,5,山形市,17665,404447
756,15,富山市,6,福島市,18044,397415
757,15,富山市,7,水戸市,20437,426346
758,15,富山市,8,宇都宮市,18339,379773
759,15,富山市,9,前橋市,13777,281425
760,15,富山市,10,さいたま市,17399,345071
761,15,富山市,11,千葉市,19547,386083
762,15,富山市,12,新宿区,17133,341292
763,15,富山市,13,横浜市,18368,345406
764,15,富山市,14,新潟市,10766,246379
765,15,富山市,15,富山市,0,0
766,15,富山市,16,金沢市,2991,64664
767,15,富山市,17,福井市,6114,142142
768,15,富山市,18,甲府市,11148,227277
769,15,富山市,19,長野市,7674,169490
770,15,富山市,20,岐阜市,10055,208224
771,15,富山市,21,静岡市,14915,313152
772,15,富山市,22,名古屋市,10730,237630
773,15,富山市,23,津市,13952,330929
774,15,富山市,24,大津市,11872,281102
775,15,富山市,25,京都市,12551,293607
776,15,富山市,26,大阪市,14922,342670
777,15,富山市,27,神戸市,15651,359191
778,15,富山市,28,奈良市,14290,325325
779,15,富山市,29,和歌山市,18255,413482
780,15,富山市,30,鳥取市,18115,428180
781,15,富山市,31,松江市,22999,546722
782,15,富山市,32,岡山市,20722,485528
783,15,富山市,33,広島市,27625,648150
784,15,富山市,34,山口市,32420,774225
785,15,富山市,35,徳島市,20742,468292
786,15,富山市,36,高松市,23718,518818
787,15,富山市,37,松山市,28516,667013
788,15,富山市,38,高知市,28530,651535
789,15,富山市,39,福岡市,39351,912547
790,15,富山市,40,佐賀市,41255,958788
791,15,富山市,41,長崎市,45155,1047717
792,15,富山市,42,熊本市,43106,1005854
793,15,富山市,43,大分市,41732,968091
794,15,富山市,44,宮崎市,49867,1150095
795,15,富山市,45,鹿児島市,52710,1191632
796,15,富山市,46,那覇市,530597,1983305
797,15,富山市,47,Odawara,16167,328233
798,15,富山市,48,Osaka,15955,361276
799,15,富山市,49,Chiba,19936,393014
800,16,金沢市,0,札幌市,55565,1165304
801,16,金沢市,1,青森市,32725,732353
802,16,金沢市,2,盛岡市,28643,654714
803,16,金沢市,3,仙台市,22782,519970
804,16,金沢市,4,秋田市,24511,558893
805,16,金沢市,5,山形市,19914,461162
806,16,金沢市,6,福島市,20292,454130
807,16,金沢市,7,水戸市,22686,483061
808,16,金沢市,8,宇都宮市,20588,436488
809,16,金沢市,9,前橋市,16026,338141
810,16,金沢市,10,さいたま市,19690,393123
811,16,金沢市,11,千葉市,21838,434135
812,16,金沢市,12,新宿区,19424,389343
813,16,金沢市,13,横浜市,20659,393458
814,16,金沢市,14,新潟市,13015,303095
815,16,金沢市,15,富山市,2952,63914
816,16,金沢市,16,金沢市,0,0
817,16,金沢市,17,福井市,3653,78619
818,16,金沢市,18,甲府市,13438,275329
819,16,金沢市,19,長野市,9923,226206
820,16,金沢市,20,岐阜市,9230,210236
821,16,金沢市,21,静岡市,17206,361203
822,16,金沢市,22,名古屋市,10131,242569
823,16,金沢市,23,津市,11491,267405
824,16,金沢市,24,大津市,9410,217578
825,16,金沢市,25,京都市,10089,230083
826,16,金沢市,26,大阪市,12461,279147
827,16,金沢市,27,神戸市,13189,295667
828,16,金沢市,28,奈良市,11829,261801
829,16,金沢市,29,和歌山市,15794,349958
830,16,金沢市,30,鳥取市,15654,364656
831,16,金沢市,31,松江市,20537,483199
832,16,金沢市,32,岡山市,18260,422005
833,16,金沢市,33,広島市,25164,584627
834,16,金沢市,34,山口市,29959,710702
835,16,金沢市,35,徳島市,18281,404768
836,16,金沢市,36,高松市,21257,455295
837,16,金沢市,37,松山市,26054,603489
838,16,金沢市,38,高知市,26068,588012
839,16,金沢市,39,福岡市,36890,849024
840,16,金沢市,40,佐賀市,38793,895264
841,16,金沢市,41,長崎市,42693,984193
842,16,金沢市,42,熊本市,40645,942330
843,16,金沢市,43,大分市,39271,904567
844,16,金沢市,44,宮崎市,47406,1086572
845,16,金沢市,45,鹿児島市,50249,1128108
846,16,金沢市,46,那覇市,528136,1919782
847,16,金沢市,47,Odawara,18458,376285
848,16,金沢市,48,Osaka,13494,297753
849,16,金沢市,49,Chiba,22227,441066
850,17,福井市,0,札幌市,58705,1242880
851,17,福井市,1,青森市,35864,809929
852,17,福井市,2,盛岡市,31783,732290
853,17,福井市,3,仙台市,25922,597546
854,17,福井市,4,秋田市,27651,636469
855,17,福井市,5,山形市,23054,538738
856,17,福井市,6,福島市,23432,531707
857,17,福井市,7,水戸市,25495,526595
858,17,福井市,8,宇都宮市,23397,480022
859,17,福井市,9,前橋市,19166,415717
860,17,福井市,10,さいたま市,22169,456240
861,17,福井市,11,千葉市,23777,548033
862,17,福井市,12,新宿区,21688,506122
863,17,福井市,13,横浜市,21419,493280
864,17,福井市,14,新潟市,16155,380671
865,17,福井市,15,富山市,6092,141490
866,17,福井市,16,金沢市,3702,79050
867,17,福井市,17,福井市,0,0
868,17,福井市,18,甲府市,15917,338446
869,17,福井市,19,長野市,13063,303782
870,17,福井市,20,岐阜市,6235,137252
871,17,福井市,21,静岡市,14395,338605
872,17,福井市,22,名古屋市,7136,169584
873,17,福井市,23,津市,8496,194421
874,17,福井市,24,大津市,6415,144594
875,17,福井市,25,京都市,7094,157099
876,17,福井市,26,大阪市,9466,206163
877,17,福井市,27,神戸市,10194,222683
878,17,福井市,28,奈良市,8834,188817
879,17,福井市,29,和歌山市,12799,276974
880,17,福井市,30,鳥取市,12659,291672
881,17,福井市,31,松江市,17542,410215
882,17,福井市,32,岡山市,15265,349020
883,17,福井市,33,広島市,22169,511642
884,17,福井市,34,山口市,26964,637717
885,17,福井市,35,徳島市,15286,331784
886,17,福井市,36,高松市,18262,382310
887,17,福井市,37,松山市,23059,530505
888,17,福井市,38,高知市,23073,515027
889,17,福井市,39,福岡市,33895,776039
890,17,福井市,40,佐賀市,35798,822280
891,17,福井市,41,長崎市,39698,911209
892,17,福井市,42,熊本市,37650,869346
893,17,福井市,43,大分市,36276,831583
894,17,福井市,44,宮崎市,44411,1013587
895,17,福井市,45,鹿児島市,47254,1055124
896,17,福井市,46,那覇市,525141,1846797
897,17,福井市,47,Odawara,19119,443358
898,17,福井市,48,Osaka,10499,224768
899,17,福井市,49,Chiba,24126,555462
900,18,甲府市,0,札幌市,58103,1172559
901,18,甲府市,1,青森市,35463,766831
902,18,甲府市,2,盛岡市,30233,630432
903,18,甲府市,3,仙台市,22300,453408
904,18,甲府市,4,秋田市,27250,593371
905,18,甲府市,5,山形市,21761,455745
906,18,甲府市,6,福島市,18208,373718
907,18,甲府市,7,水戸市,11791,227620
908,18,甲府市,8,宇都宮市,11167,213092
909,18,甲府市,9,前橋市,8626,143629
910,18,甲府市,10,さいたま市,7263,128139
911,18,甲府市,11,千葉市,8800,161715
912,18,甲府市,12,新宿区,6387,116923
913,18,甲府市,13,横浜市,7622,121038
914,18,甲府市,14,新潟市,15753,337573
915,18,甲府市,15,富山市,11058,222102
916,18,甲府市,16,金沢市,13374,270723
917,18,甲府市,17,福井市,15837,333488
918,18,甲府市,18,甲府市,0,0
919,18,甲府市,19,長野市,7747,156501
920,18,甲府市,20,岐阜市,12742,301063
921,18,甲府市,21,静岡市,4681,100124
922,18,甲府市,22,名古屋市,11375,267131
923,18,甲府市,23,津市,13754,315469
924,18,甲府市,24,大津市,15722,367265
925,18,甲府市,25,京都市,16565,380048
926,18,甲府市,26,大阪市,18129,429511
927,18,甲府市,27,神戸市,19426,459276
928,18,甲府市,28,奈良市,16498,381631
929,18,甲府市,29,和歌山市,20423,470425
930,18,甲府市,30,鳥取市,25530,575667
931,18,甲府市,31,松江市,30350,687829
932,18,甲府市,32,岡山市,25611,573118
933,18,甲府市,33,広島市,32514,735740
934,18,甲府市,34,山口市,37551,861908
935,18,甲府市,35,徳島市,24518,568377
936,18,甲府市,36,高松市,27494,618903
937,18,甲府市,37,松山市,33405,754602
938,18,甲府市,38,高知市,32319,718801
939,18,甲府市,39,福岡市,44241,1000137
940,18,甲府市,40,佐賀市,46144,1046377
941,18,甲府市,41,長崎市,50044,1135306
942,18,甲府市,42,熊本市,47995,1093443
943,18,甲府市,43,大分市,46622,1055680
944,18,甲府市,44,宮崎市,54757,1237685
945,18,甲府市,45,鹿児島市,57600,1279221
946,18,甲府市,46,那覇市,535487,2070895
947,18,甲府市,47,Odawara,5420,103865
948,18,甲府市,48,Osaka,18434,429051
949,18,甲府市,49,Chiba,9190,168646
950,19,長野市,0,札幌市,51235,1048895
951,19,長野市,1,青森市,28394,615944
952,19,長野市,2,盛岡市,24313,538305
953,19,長野市,3,仙台市,18452,403561
954,19,長野市,4,秋田市,20181,442484
955,19,長野市,5,山形市,15583,344753
956,19,長野市,6,福島市,14763,321638
957,19,長野市,7,水戸市,14011,272245
958,19,長野市,8,宇都宮市,11913,225672
959,19,長野市,9,前橋市,7351,127324
960,19,長野市,10,さいたま市,10760,211045
961,19,長野市,11,千葉市,13641,272635
962,19,長野市,12,新宿区,11839,227389
963,19,長野市,13,横浜市,13387,271463
964,19,長野市,14,新潟市,8684,186685
965,19,長野市,15,富山市,7734,173258
966,19,長野市,16,金沢市,9931,226417
967,19,長野市,17,福井市,13054,303896
968,19,長野市,18,甲府市,7876,157032
969,19,長野市,19,長野市,0,0
970,19,長野市,20,岐阜市,12525,268527
971,19,長野市,21,静岡市,11643,242906
972,19,長野市,22,名古屋市,11730,255548
973,19,長野市,23,津市,15076,335456
974,19,長野市,24,大津市,16760,381074
975,19,長野市,25,京都市,17604,393857
976,19,長野市,26,大阪市,19257,437825
977,19,長野市,27,神戸市,20554,467590
978,19,長野市,28,奈良市,17626,389945
979,19,長野市,29,和歌山市,21551,478739
980,19,長野市,30,鳥取市,25055,589933
981,19,長野市,31,松江市,29939,708476
982,19,長野市,32,岡山市,26649,586927
983,19,長野市,33,広島市,33553,749549
984,19,長野市,34,山口市,38589,875717
985,19,長野市,35,徳島市,25645,576691
986,19,長野市,36,高松市,28621,627218
987,19,長野市,37,松山市,34443,768411
988,19,長野市,38,高知市,33447,727115
989,19,長野市,39,福岡市,45279,1013946
990,19,長野市,40,佐賀市,47182,1060186
991,19,長野市,41,長崎市,51082,1149115
992,19,長野市,42,熊本市,49034,1107252
993,19,長野市,43,大分市,47660,1069489
994,19,長野市,44,宮崎市,55795,1251494
995,19,長野市,45,鹿児島市,58638,1293030
996,19,長野市,46,那覇市,536525,2084704
997,19,長野市,47,Odawara,12895,257988
998,19,長野市,48,Osaka,19562,437365
999,19,長野市,49,Chiba,14030,279566
1000,20,岐阜市,0,札幌市,62747,1311135
1001,20,岐阜市,1,青森市,39907,878183
1002,20,岐阜市,2,盛岡市,35825,800544
1003,20,岐阜市,3,仙台市,29964,665801
1004,20,岐阜市,4,秋田市,31693,704724
1005,20,岐阜市,5,山形市,27096,606993
1006,20,岐阜市,6,福島市,26926,580325
1007,20,岐阜市,7,水戸市,21364,480418
1008,20,岐阜市,8,宇都宮市,21601,485561
1009,20,岐阜市,9,前橋市,18178,328150
1010,20,岐阜市,10,さいたま市,17262,397370
1011,20,岐阜市,11,千葉市,18375,414513
1012,20,岐阜市,12,新宿区,16285,372602
1013,20,岐阜市,13,横浜市,16016,359760
1014,20,岐阜市,14,新潟市,20197,448925
1015,20,岐阜市,15,富山市,10059,209270
1016,20,岐阜市,16,金沢市,9214,210652
1017,20,岐阜市,17,福井市,6174,137001
1018,20,岐阜市,18,甲府市,12712,296543
1019,20,岐阜市,19,長野市,12413,268521
1020,20,岐阜市,20,岐阜市,0,0
1021,20,岐阜市,21,静岡市,8993,205085
1022,20,岐阜市,22,名古屋市,1734,36064
1023,20,岐阜市,23,津市,4531,98932
1024,20,岐阜市,24,大津市,5102,118726
1025,20,岐阜市,25,京都市,5946,131508
1026,20,岐阜市,26,大阪市,8024,168708
1027,20,岐阜市,27,神戸市,8910,195810
1028,20,岐阜市,28,奈良市,7082,153421
1029,20,岐阜市,29,和歌山市,11006,242215
1030,20,岐阜市,30,鳥取市,13791,311786
1031,20,岐阜市,31,松江市,18675,430328
1032,20,岐阜市,32,岡山市,14991,324579
1033,20,岐阜市,33,広島市,21895,487200
1034,20,岐阜市,34,山口市,26931,613369
1035,20,岐阜市,35,徳島市,14001,304911
1036,20,岐阜市,36,高松市,16977,355438
1037,20,岐阜市,37,松山市,22785,506063
1038,20,岐阜市,38,高知市,21803,455335
1039,20,岐阜市,39,福岡市,33621,751598
1040,20,岐阜市,40,佐賀市,35524,797838
1041,20,岐阜市,41,長崎市,39424,886767
1042,20,岐阜市,42,熊本市,37376,844904
1043,20,岐阜市,43,大分市,36002,807141
1044,20,岐阜市,44,宮崎市,44137,989145
1045,20,岐阜市,45,鹿児島市,46980,1030682
1046,20,岐阜市,46,那覇市,524867,1822355
1047,20,岐阜市,47,Odawara,13716,309838
1048,20,岐阜市,48,Osaka,9018,200841
1049,20,岐阜市,49,Chiba,18723,421942
1050,21,静岡市,0,札幌市,60416,1245460
1051,21,静岡市,1,青森市,39340,852197
1052,21,静岡市,2,盛岡市,32545,703333
1053,21,静岡市,3,仙台市,24613,526310
1054,21,静岡市,4,秋田市,31127,678737
1055,21,静岡市,5,山形市,24103,528962
1056,21,静岡市,6,福島市,20520,446619
1057,21,静岡市,7,水戸市,13130,280196
1058,21,静岡市,8,宇都宮市,13367,285340
1059,21,静岡市,9,前橋市,12782,268842
1060,21,静岡市,10,さいたま市,9028,197149
1061,21,静岡市,11,千葉市,10141,214292
1062,21,静岡市,12,新宿区,8052,172381
1063,21,静岡市,13,横浜市,7783,159538
1064,21,静岡市,14,新潟市,19631,422939
1065,21,静岡市,15,富山市,14936,307469
1066,21,静岡市,16,金沢市,17252,356089
1067,21,静岡市,17,福井市,14380,337206
1068,21,静岡市,18,甲府市,4711,99311
1069,21,静岡市,19,長野市,11624,241867
1070,21,静岡市,20,岐阜市,9072,210060
1071,21,静岡市,21,静岡市,0,0
1072,21,静岡市,22,名古屋市,7705,176128
1073,21,静岡市,23,津市,10084,224466
1074,21,静岡市,24,大津市,12052,276262
1075,21,静岡市,25,京都市,12896,289044
1076,21,静岡市,26,大阪市,14459,338507
1077,21,静岡市,27,神戸市,15756,368273
1078,21,静岡市,28,奈良市,12829,290628
1079,21,静岡市,29,和歌山市,16753,379421
1080,21,静岡市,30,鳥取市,21860,484664
1081,21,静岡市,31,松江市,26680,596826
1082,21,静岡市,32,岡山市,21941,482115
1083,21,静岡市,33,広島市,28845,644736
1084,21,静岡市,34,山口市,33881,770905
1085,21,静岡市,35,徳島市,20848,477374
1086,21,静岡市,36,高松市,23824,527900
1087,21,静岡市,37,松山市,29735,663599
1088,21,静岡市,38,高知市,28649,627798
1089,21,静岡市,39,福岡市,40571,909134
1090,21,静岡市,40,佐賀市,42474,955374
1091,21,静岡市,41,長崎市,46374,1044303
1092,21,静岡市,42,熊本市,44326,1002440
1093,21,静岡市,43,大分市,42952,964677
1094,21,静岡市,44,宮崎市,51087,1146682
1095,21,静岡市,45,鹿児島市,53930,1188218
1096,21,静岡市,46,那覇市,531817,1979892
1097,21,静岡市,47,Odawara,5237,105518
1098,21,静岡市,48,Osaka,14764,338048
1099,21,静岡市,49,Chiba,10490,221721
1100,22,名古屋市,0,札幌市,62856,1295193
1101,22,名古屋市,1,青森市,40015,862242
1102,22,名古屋市,2,盛岡市,35934,784602
1103,22,名古屋市,3,仙台市,30044,652153
1104,22,名古屋市,4,秋田市,31801,688782
1105,22,名古屋市,5,山形市,27175,593345
1106,22,名古屋市,6,福島市,26292,567642
1107,22,名古屋市,7,水戸市,19949,450456
1108,22,名古屋市,8,宇都宮市,20186,455600
1109,22,名古屋市,9,前橋市,17544,315466
1110,22,名古屋市,10,さいたま市,15846,367409
1111,22,名古屋市,11,千葉市,16959,384552
1112,22,名古屋市,12,新宿区,14870,342641
1113,22,名古屋市,13,横浜市,14601,329798
1114,22,名古屋市,14,新潟市,20305,432983
1115,22,名古屋市,15,富山市,10672,237119
1116,22,名古屋市,16,金沢市,10088,235997
1117,22,名古屋市,17,福井市,7048,162346
1118,22,名古屋市,18,甲府市,11297,266582
1119,22,名古屋市,19,長野市,11778,255838
1120,22,名古屋市,20,岐阜市,1740,35200
1121,22,名古屋市,21,静岡市,7577,175123
1122,22,名古屋市,22,名古屋市,0,0
1123,22,名古屋市,23,津市,3556,80029
1124,22,名古屋市,24,大津市,5331,120153
1125,22,名古屋市,25,京都市,6174,132935
1126,22,名古屋市,26,大阪市,7738,182398
1127,22,名古屋市,27,神戸市,9035,212163
1128,22,名古屋市,28,奈良市,6107,134518
1129,22,名古屋市,29,和歌山市,10032,223312
1130,22,名古屋市,30,鳥取市,14665,337131
1131,22,名古屋市,31,松江市,19549,455674
1132,22,名古屋市,32,岡山市,15220,326005
1133,22,名古屋市,33,広島市,22123,488627
1134,22,名古屋市,34,山口市,27160,614796
1135,22,名古屋市,35,徳島市,14126,321264
1136,22,名古屋市,36,高松市,17102,371791
1137,22,名古屋市,37,松山市,23013,507490
1138,22,名古屋市,38,高知市,21927,471688
1139,22,名古屋市,39,福岡市,33849,753024
1140,22,名古屋市,40,佐賀市,35753,799265
1141,22,名古屋市,41,長崎市,39652,888194
1142,22,名古屋市,42,熊本市,37604,846331
1143,22,名古屋市,43,大分市,36230,808568
1144,22,名古屋市,44,宮崎市,44365,990572
1145,22,名古屋市,45,鹿児島市,47208,1032109
1146,22,名古屋市,46,那覇市,525095,1823782
1147,22,名古屋市,47,Odawara,12301,279876
1148,22,名古屋市,48,Osaka,8043,181939
1149,22,名古屋市,49,Chiba,17308,391980
1150,23,津市,0,札幌市,66142,1374621
1151,23,津市,1,青森市,43301,941670
1152,23,津市,2,盛岡市,39220,864031
1153,23,津市,3,仙台市,33331,731581
1154,23,津市,4,秋田市,35088,768210
1155,23,津市,5,山形市,30462,672773
1156,23,津市,6,福島市,29578,647070
1157,23,津市,7,水戸市,22421,499376
1158,23,津市,8,宇都宮市,22658,504519
1159,23,津市,9,前橋市,20830,394894
1160,23,津市,10,さいたま市,18319,416328
1161,23,津市,11,千葉市,19432,433471
1162,23,津市,12,新宿区,17343,391561
1163,23,津市,13,横浜市,17074,378718
1164,23,津市,14,新潟市,23592,512411
1165,23,津市,15,富山市,13883,330270
1166,23,津市,16,金沢市,11493,267830
1167,23,津市,17,福井市,8453,194178
1168,23,津市,18,甲府市,13769,315502
1169,23,津市,19,長野市,15065,335266
1170,23,津市,20,岐阜市,4544,98961
1171,23,津市,21,静岡市,10050,224043
1172,23,津市,22,名古屋市,3544,80191
1173,23,津市,23,津市,0,0
1174,23,津市,24,大津市,3953,80591
1175,23,津市,25,京都市,4879,95706
1176,23,津市,26,大阪市,5619,131416
1177,23,津市,27,神戸市,6915,161181
1178,23,津市,28,奈良市,3988,83537
1179,23,津市,29,和歌山市,7553,161054
1180,23,津市,30,鳥取市,13879,297928
1181,23,津市,31,松江市,18329,427873
1182,23,津市,32,岡山市,13259,297223
1183,23,津市,33,広島市,20162,459845
1184,23,津市,34,山口市,25199,586014
1185,23,津市,35,徳島市,12007,270283
1186,23,津市,36,高松市,14983,320809
1187,23,津市,37,松山市,21053,478708
1188,23,津市,38,高知市,19808,420707
1189,23,津市,39,福岡市,31888,724243
1190,23,津市,40,佐賀市,33792,770483
1191,23,津市,41,長崎市,37691,859412
1192,23,津市,42,熊本市,35643,817549
1193,23,津市,43,大分市,34269,779786
1194,23,津市,44,宮崎市,42404,961790
1195,23,津市,45,鹿児島市,45247,1003327
1196,23,津市,46,那覇市,523134,1795001
1197,23,津市,47,Odawara,14773,328796
1198,23,津市,48,Osaka,5924,130957
1199,23,津市,49,Chiba,19780,440900
1200,24,大津市,0,札幌市,64458,1382806
1201,24,大津市,1,青森市,41618,949854
1202,24,大津市,2,盛岡市,37536,872215
1203,24,大津市,3,仙台市,31676,737472
1204,24,大津市,4,秋田市,33404,776394
1205,24,大津市,5,山形市,28807,678664
1206,24,大津市,6,福島市,29186,671632
1207,24,大津市,7,水戸市,24414,551497
1208,24,大津市,8,宇都宮市,24651,556641
1209,24,大津市,9,前橋市,22492,440297
1210,24,大津市,10,さいたま市,20312,468450
1211,24,大津市,11,千葉市,21425,485593
1212,24,大津市,12,新宿区,19336,443682
1213,24,大津市,13,横浜市,19067,430839
1214,24,大津市,14,新潟市,21908,520596
1215,24,大津市,15,富山市,11845,281416
1216,24,大津市,16,金沢市,9455,218976
1217,24,大津市,17,福井市,6415,145325
1218,24,大津市,18,甲府市,15762,367623
1219,24,大津市,19,長野市,16727,380668
1220,24,大津市,20,岐阜市,5099,113128
1221,24,大津市,21,静岡市,12043,276164
1222,24,大津市,22,名古屋市,5348,120751
1223,24,大津市,23,津市,3961,80460
1224,24,大津市,24,大津市,0,0
1225,24,大津市,25,京都市,1036,15783
1226,24,大津市,26,大阪市,3416,64693
1227,24,大津市,27,神戸市,4145,81213
1228,24,大津市,28,奈良市,2775,47501
1229,24,大津市,29,和歌山市,6750,135504
1230,24,大津市,30,鳥取市,10043,211769
1231,24,大津市,31,松江市,14863,323931
1232,24,大津市,32,岡山市,10226,209982
1233,24,大津市,33,広島市,17130,372604
1234,24,大津市,34,山口市,22166,498772
1235,24,大津市,35,徳島市,9236,190314
1236,24,大津市,36,高松市,12212,240841
1237,24,大津市,37,松山市,18020,391466
1238,24,大津市,38,高知市,17038,340738
1239,24,大津市,39,福岡市,28856,637001
1240,24,大津市,40,佐賀市,30759,683241
1241,24,大津市,41,長崎市,34659,772170
1242,24,大津市,42,熊本市,32611,730307
1243,24,大津市,43,大分市,31237,692544
1244,24,大津市,44,宮崎市,39372,874549
1245,24,大津市,45,鹿児島市,42215,916085
1246,24,大津市,46,那覇市,520102,1707759
1247,24,大津市,47,Odawara,16766,380917
1248,24,大津市,48,Osaka,4449,83299
1249,24,大津市,49,Chiba,21773,493021
1250,25,京都市,0,札幌市,65123,1394712
1251,25,京都市,1,青森市,42282,961761
1252,25,京都市,2,盛岡市,38201,884121
1253,25,京都市,3,仙台市,32340,749378
1254,25,京都市,4,秋田市,34069,788301
1255,25,京都市,5,山形市,29472,690570
1256,25,京都市,6,福島市,29850,683538
1257,25,京都市,7,水戸市,25254,562403
1258,25,京都市,8,宇都宮市,25491,567546
1259,25,京都市,9,前橋市,23332,451202
1260,25,京都市,10,さいたま市,21152,479355
