,from_node,to_node,time
1522,36,10,653
1523,36,11,985
1524,36,12,2388
1525,36,13,2134
1526,36,14,2050
1527,36,15,570
1528,36,16,3696
1529,36,17,756
1530,36,18,2053
1531,36,19,2618
1532,36,20,1473
1533,36,21,1379
1534,36,22,3419
1535,36,23,2028
1536,36,24,1384
1537,36,25,1608
1538,36,26,1877
1539,36,27,2800
1540,36,28,816
1541,36,29,1442
1542,36,30,2358
1543,36,31,1076
1544,36,32,2155
1545,36,33,943
1546,36,34,655
1547,36,35,897
1548,36,36,0
1549,36,37,2945
1550,36,38,2295
1551,36,39,1092
1552,36,40,786
1553,36,41,1047
1554,37,0,1491
1555,37,1,2419
1556,37,2,4320
1557,37,3,1998
1558,37,4,1769
1559,37,5,5945
1560,37,6,1534
1561,37,7,3476
1562,37,8,3969
1563,37,9,3540
1564,37,10,2990
1565,37,11,2461
1566,37,12,4119
1567,37,13,3666
1568,37,14,1688
1569,37,15,2855
1570,37,16,5228
1571,37,17,2809
1572,37,18,3324
1573,37,19,3889
1574,37,20,3006
1575,37,21,3719
1576,37,22,5188
1577,37,23,3660
1578,37,24,3623
1579,37,25,2307
1580,37,26,3410
1581,37,27,4432
1582,37,28,3188
1583,37,29,2713
1584,37,30,3628
1585,37,31,1979
1586,37,32,3688
1587,37,33,2522
1588,37,34,2657
1589,37,35,2349
1590,37,36,2932
1591,37,37,0
1592,37,38,4666
1593,37,39,3524
1594,37,40,3176
1595,37,41,2606
1596,38,0,4445
1597,38,1,2400
1598,38,2,3076
1599,38,3,4716
1600,38,4,3466
1601,38,5,5316
1602,38,6,3297
1603,38,7,3754
1604,38,8,4248
1605,38,9,3819
1606,38,10,1850
1607,38,11,2534
1608,38,12,3327
1609,38,13,3449
1610,38,14,3772
1611,38,15,2069
1612,38,16,5010
1613,38,17,2153
1614,38,18,3602
1615,38,19,4168
1616,38,20,2797
1617,38,21,1101
1618,38,22,4359
1619,38,23,3351
1620,38,24,1432
1621,38,25,3542
1622,38,26,3490
1623,38,27,4060
1624,38,28,1688
1625,38,29,2991
1626,38,30,3907
1627,38,31,2797
1628,38,32,3388
1629,38,33,2492
1630,38,34,2113
1631,38,35,2447
1632,38,36,2302
1633,38,37,4666
1634,38,38,0
1635,38,39,1399
1636,38,40,1679
1637,38,41,2596
1638,39,0,3310
1639,39,1,1265
1640,39,2,1865
1641,39,3,3581
1642,39,4,2331
1643,39,5,4105
1644,39,6,2162
1645,39,7,2619
1646,39,8,3112
1647,39,9,2683
1648,39,10,663
1649,39,11,1399
1650,39,12,2116
1651,39,13,2237
1652,39,14,2637
1653,39,15,863
1654,39,16,3799
1655,39,17,1021
1656,39,18,2467
1657,39,19,3032
1658,39,20,1773
1659,39,21,410
1660,39,22,3148
1661,39,23,2327
1662,39,24,603
1663,39,25,2331
1664,39,26,2279
1665,39,27,3100
1666,39,28,488
1667,39,29,1856
1668,39,30,2772
1669,39,31,1662
1670,39,32,2176
1671,39,33,1357
1672,39,34,965
1673,39,35,1312
1674,39,36,1091
1675,39,37,3531
1676,39,38,1402
1677,39,39,0
1678,39,40,448
1679,39,41,1461
1680,40,0,2970
1681,40,1,925
1682,40,2,1842
1683,40,3,3241
1684,40,4,1991
1685,40,5,4024
1686,40,6,1821
1687,40,7,2279
1688,40,8,2772
1689,40,9,2343
1690,40,10,347
1691,40,11,1058
1692,40,12,2035
1693,40,13,2156
1694,40,14,2296
1695,40,15,523
1696,40,16,3718
1697,40,17,696
1698,40,18,2127
1699,40,19,2692
1700,40,20,1474
1701,40,21,645
1702,40,22,3066
1703,40,23,2028
1704,40,24,729
1705,40,25,2021
1706,40,26,1970
1707,40,27,2801
1708,40,28,144
1709,40,29,1516
1710,40,30,2431
1711,40,31,1321
1712,40,32,2095
1713,40,33,1017
1714,40,34,625
1715,40,35,971
1716,40,36,781
1717,40,37,3191
1718,40,38,1681
1719,40,39,440
1720,40,40,0
1721,40,41,1121
1722,41,0,2399
1723,41,1,495
1724,41,2,2558
1725,41,3,2669
1726,41,4,1420
1727,41,5,4737
1728,41,6,1250
1729,41,7,1359
1730,41,8,1852
1731,41,9,1423
1732,41,10,926
1733,41,11,347
1734,41,12,2748
1735,41,13,2735
1736,41,14,1794
1737,41,15,791
1738,41,16,4297
1739,41,17,745
1740,41,18,1207
1741,41,19,1772
1742,41,20,523
1743,41,21,1654
1744,41,22,3780
1745,41,23,1176
1746,41,24,1559
1747,41,25,1827
1748,41,26,2479
1749,41,27,1949
1750,41,28,1124
1751,41,29,596
1752,41,30,1511
1753,41,31,897
1754,41,32,2756
1755,41,33,263
1756,41,34,593
1757,41,35,542
1758,41,36,1045
1759,41,37,2619
1760,41,38,2602
1761,41,39,1460
1762,41,40,1112
1763,41,41,0
