,from_node,to_node,time
1519,29,40,1468
1520,29,41,2703
1521,29,42,314
1522,29,43,1570
1523,29,44,1826
1524,29,45,1295
1525,29,46,1332
1526,29,47,520
1527,29,48,2439
1528,29,49,858
1529,29,50,1102
1530,30,0,1771
1531,30,1,1644
1532,30,2,1938
1533,30,3,2134
1534,30,4,845
1535,30,5,1426
1536,30,6,1501
1537,30,7,2334
1538,30,8,2030
1539,30,9,2412
1540,30,10,1290
1541,30,11,1097
1542,30,12,1921
1543,30,13,2138
1544,30,14,1208
1545,30,15,1500
1546,30,16,2340
1547,30,17,871
1548,30,18,1204
1549,30,19,2533
1550,30,20,1233
1551,30,21,2445
1552,30,22,1856
1553,30,23,2313
1554,30,24,2153
1555,30,25,718
1556,30,26,656
1557,30,27,2607
1558,30,28,2223
1559,30,29,1458
1560,30,30,0
1561,30,31,2515
1562,30,32,2029
1563,30,33,2235
1564,30,34,1915
1565,30,35,1265
1566,30,36,891
1567,30,37,814
1568,30,38,1528
1569,30,39,1478
1570,30,40,1511
1571,30,41,1808
1572,30,42,1397
1573,30,43,1274
1574,30,44,2982
1575,30,45,597
1576,30,46,1300
1577,30,47,1542
1578,30,48,1797
1579,30,49,1644
1580,30,50,1233
1581,31,0,2502
1582,31,1,3711
1583,31,2,3561
1584,31,3,1805
1585,31,4,1860
1586,31,5,1659
1587,31,6,3218
1588,31,7,1387
1589,31,8,1925
1590,31,9,2534
1591,31,10,1812
1592,31,11,2755
1593,31,12,3544
1594,31,13,3433
1595,31,14,2312
1596,31,15,2245
1597,31,16,959
1598,31,17,2591
1599,31,18,3062
1600,31,19,3717
1601,31,20,2280
1602,31,21,1620
1603,31,22,1147
1604,31,23,951
1605,31,24,3178
1606,31,25,2783
1607,31,26,1926
1608,31,27,2272
1609,31,28,3978
1610,31,29,1560
1611,31,30,2520
1612,31,31,0
1613,31,32,655
1614,31,33,3009
1615,31,34,1342
1616,31,35,2416
1617,31,36,2402
1618,31,37,2505
1619,31,38,1036
1620,31,39,1957
1621,31,40,2338
1622,31,41,3792
1623,31,42,1326
1624,31,43,2659
1625,31,44,1004
1626,31,45,2384
1627,31,46,2404
1628,31,47,1345
1629,31,48,3528
1630,31,49,1668
1631,31,50,1912
1632,32,0,2008
1633,32,1,3217
1634,32,2,3067
1635,32,3,1362
1636,32,4,1366
1637,32,5,1516
1638,32,6,2724
1639,32,7,1033
1640,32,8,1449
1641,32,9,2209
1642,32,10,1318
1643,32,11,2294
1644,32,12,3050
1645,32,13,2939
1646,32,14,2170
1647,32,15,1751
1648,32,16,553
1649,32,17,2097
1650,32,18,2568
1651,32,19,3334
1652,32,20,1786
1653,32,21,1612
1654,32,22,1063
1655,32,23,934
1656,32,24,2684
1657,32,25,2289
1658,32,26,1432
1659,32,27,2020
1660,32,28,3484
1661,32,29,1092
1662,32,30,2026
1663,32,31,651
1664,32,32,0
1665,32,33,2680
1666,32,34,867
1667,32,35,2274
1668,32,36,1908
1669,32,37,2011
1670,32,38,542
1671,32,39,1463
1672,32,40,1844
1673,32,41,3298
1674,32,42,832
1675,32,43,2165
1676,32,44,1427
1677,32,45,1890
1678,32,46,1910
1679,32,47,1202
1680,32,48,3034
1681,32,49,1526
1682,32,50,1770
1683,33,0,852
1684,33,1,2864
1685,33,2,2083
1686,33,3,1573
1687,33,4,1932
1688,33,5,2731
1689,33,6,1442
1690,33,7,2205
1691,33,8,1363
1692,33,9,601
1693,33,10,1705
1694,33,11,2844
1695,33,12,2066
1696,33,13,1167
1697,33,14,2781
1698,33,15,1104
1699,33,16,2465
1700,33,17,2647
1701,33,18,3112
1702,33,19,1223
1703,33,20,1774
1704,33,21,1640
1705,33,22,2887
1706,33,23,2300
1707,33,24,1139
1708,33,25,1982
1709,33,26,1796
1710,33,27,1239
1711,33,28,1936
1712,33,29,2445
1713,33,30,2179
1714,33,31,2988
1715,33,32,2669
1716,33,33,0
1717,33,34,2056
1718,33,35,2890
1719,33,36,2458
1720,33,37,2561
1721,33,38,2241
1722,33,39,1386
1723,33,40,1199
1724,33,41,3524
1725,33,42,2170
1726,33,43,1034
1727,33,44,3650
1728,33,45,1744
1729,33,46,1267
1730,33,47,2601
1731,33,48,1402
1732,33,49,2842
1733,33,50,2423
1734,34,0,1580
1735,34,1,3017
1736,34,2,2801
1737,34,3,756
1738,34,4,1166
1739,34,5,1458
1740,34,6,2459
1741,34,7,875
1742,34,8,843
1743,34,9,1603
1744,34,10,1055
1745,34,11,2093
1746,34,12,2784
1747,34,13,2510
1748,34,14,2030
1749,34,15,1321
1750,34,16,862
1751,34,17,1897
1752,34,18,2367
1753,34,19,2786
1754,34,20,1586
1755,34,21,1067
1756,34,22,1300
1757,34,23,1262
1758,34,24,2256
1759,34,25,2088
1760,34,26,1231
1761,34,27,1449
1762,34,28,3218
1763,34,29,907
1764,34,30,1825
1765,34,31,1349
1766,34,32,864
1767,34,33,2078
1768,34,34,0
1769,34,35,2139
1770,34,36,1707
1771,34,37,1811
1772,34,38,535
1773,34,39,892
1774,34,40,1414
1775,34,41,3098
1776,34,42,632
1777,34,43,1899
1778,34,44,1953
1779,34,45,1690
1780,34,46,1625
1781,34,47,1130
1782,34,48,2745
1783,34,49,1467
1784,34,50,1673
1785,35,0,2332
1786,35,1,2629
1787,35,2,2779
1788,35,3,2857
1789,35,4,1138
1790,35,5,923
1791,35,6,2488
1792,35,7,3056
1793,35,8,2747
1794,35,9,2972
1795,35,10,1787
1796,35,11,756
1797,35,12,2761
1798,35,13,2793
1799,35,14,289
1800,35,15,2060
1801,35,16,2650
1802,35,17,862
1803,35,18,1216
1804,35,19,3188
1805,35,20,1794
1806,35,21,3168
1807,35,22,1605
1808,35,23,2978
1809,35,24,2807
1810,35,25,1811
1811,35,26,1169
1812,35,27,3198
1813,35,28,3214
1814,35,29,1707
1815,35,30,1268
1816,35,31,2543
1817,35,32,2339
1818,35,33,2890
1819,35,34,2226
1820,35,35,0
1821,35,36,656
1822,35,37,776
1823,35,38,1839
1824,35,39,2196
1825,35,40,2072
1826,35,41,1941
1827,35,42,1707
1828,35,43,1928
1829,35,44,2715
1830,35,45,1653
1831,35,46,1874
1832,35,47,1238
1833,35,48,2788
1834,35,49,1140
1835,35,50,998
1836,36,0,1908
1837,36,1,2181
1838,36,2,2406
1839,36,3,2433
1840,36,4,715
1841,36,5,1084
1842,36,6,1933
1843,36,7,2633
1844,36,8,2323
1845,36,9,2548
1846,36,10,1364
1847,36,11,839
1848,36,12,2389
1849,36,13,2369
1850,36,14,548
1851,36,15,1637
1852,36,16,2226
1853,36,17,643
1854,36,18,1113
1855,36,19,2764
1856,36,20,1370
1857,36,21,2744
1858,36,22,1742
1859,36,23,2607
1860,36,24,2384
1861,36,25,1252
1862,36,26,745
1863,36,27,2775
1864,36,28,2655
1865,36,29,1345
1866,36,30,898
1867,36,31,2402
1868,36,32,1915
1869,36,33,2466
1870,36,34,1802
1871,36,35,657
1872,36,36,0
1873,36,37,557
1874,36,38,1415
1875,36,39,1772
1876,36,40,1648
1877,36,41,1844
1878,36,42,1283
1879,36,43,1504
1880,36,44,2869
1881,36,45,1229
1882,36,46,1450
1883,36,47,1399
1884,36,48,2229
1885,36,49,1301
1886,36,50,956
1887,37,0,2013
1888,37,1,2095
1889,37,2,2245
1890,37,3,2537
1891,37,4,819
1892,37,5,1298
1893,37,6,2021
1894,37,7,2737
1895,37,8,2428
1896,37,9,2653
1897,37,10,1468
1898,37,11,379
1899,37,12,2227
1900,37,13,2474
1901,37,14,866
1902,37,15,1741
1903,37,16,2331
1904,37,17,170
1905,37,18,682
1906,37,19,2869
1907,37,20,1475
1908,37,21,2849
1909,37,22,1847
1910,37,23,2712
1911,37,24,2488
1912,37,25,1309
1913,37,26,810
1914,37,27,2879
1915,37,28,2742
1916,37,29,1449
1917,37,30,810
1918,37,31,2506
1919,37,32,2020
1920,37,33,2570
1921,37,34,1907
1922,37,35,769
1923,37,36,550
1924,37,37,0
1925,37,38,1519
1926,37,39,1877
1927,37,40,1753
1928,37,41,1407
1929,37,42,1388
1930,37,43,1609
1931,37,44,2974
1932,37,45,1286
1933,37,46,1555
1934,37,47,1533
1935,37,48,2317
1936,37,49,1515
1937,37,50,1133
1938,38,0,1508
1939,38,1,2717
1940,38,2,2567
1941,38,3,1225
1942,38,4,866
1943,38,5,1158
1944,38,6,2224
1945,38,7,1296
1946,38,8,1312
1947,38,9,1934
1948,38,10,818
1949,38,11,1794
1950,38,12,2550
1951,38,13,2438
1952,38,14,1730
1953,38,15,1251
1954,38,16,850
1955,38,17,1597
1956,38,18,2068
1957,38,19,2834
1958,38,20,1286
1959,38,21,1536
1960,38,22,865
1961,38,23,1231
1962,38,24,2184
1963,38,25,1789
1964,38,26,932
1965,38,27,1873
1966,38,28,2984
1967,38,29,607
1968,38,30,1526
1969,38,31,1025
1970,38,32,539
1971,38,33,2179
1972,38,34,540
1973,38,35,1839
1974,38,36,1408
1975,38,37,1511
1976,38,38,0
1977,38,39,963
1978,38,40,1344
1979,38,41,2798
1980,38,42,332
1981,38,43,1665
1982,38,44,1600
1983,38,45,1390
1984,38,46,1410
1985,38,47,830
1986,38,48,2534
1987,38,49,1168
1988,38,50,1373
1989,39,0,799
1990,39,1,2574
1991,39,2,2266
1992,39,3,718
1993,39,4,1295
1994,39,5,1769
1995,39,6,1923
1996,39,7,1175
1997,39,8,602
1998,39,9,1111
1999,39,10,572
2000,39,11,2207
2001,39,12,2248
2002,39,13,1730
2003,39,14,2143
2004,39,15,541
2005,39,16,1422
2006,39,17,2010
2007,39,18,2359
2008,39,19,2125
2009,39,20,1106
2010,39,21,1131
2011,39,22,1702
2012,39,23,1379
2013,39,24,1475
2014,39,25,1645
2015,39,26,1158
2016,39,27,1224
2017,39,28,2498
2018,39,29,1272
2019,39,30,1474
2020,39,31,1954
2021,39,32,1467
2022,39,33,1387
2023,39,34,941
2024,39,35,2252
2025,39,36,1821
2026,39,37,1924
2027,39,38,967
2028,39,39,0
2029,39,40,633
2030,39,41,3041
2031,39,42,997
2032,39,43,1258
2033,39,44,2529
2034,39,45,1213
2035,39,46,844
2036,39,47,1441
2037,39,48,1964
2038,39,49,1778
2039,39,50,1786
2040,40,0,444
2041,40,1,2277
2042,40,2,1789
2043,40,3,1214
2044,40,4,1125
2045,40,5,1923
2046,40,6,1446
2047,40,7,1671
2048,40,8,1098
2049,40,9,1023
2050,40,10,781
2051,40,11,2036
2052,40,12,1772
2053,40,13,1374
2054,40,14,1973
2055,40,15,123
2056,40,16,1918
2057,40,17,1840
2058,40,18,2310
2059,40,19,1770
2060,40,20,856
2061,40,21,1586
2062,40,22,1825
2063,40,23,1776
2064,40,24,1120
2065,40,25,1373
2066,40,26,988
2067,40,27,1266
2068,40,28,2143
2069,40,29,1385
2070,40,30,1516
2071,40,31,2344
2072,40,32,1857
2073,40,33,1115
2074,40,34,1459
2075,40,35,2082
2076,40,36,1650
2077,40,37,1754
2078,40,38,1357
2079,40,39,633
2080,40,40,0
2081,40,41,2957
2082,40,42,1246
2083,40,43,764
2084,40,44,2919
2085,40,45,988
2086,40,46,350
2087,40,47,1511
2088,40,48,1609
2089,40,49,1848
2090,40,50,1616
2091,41,0,3144
2092,41,1,2525
2093,41,2,2418
2094,41,3,3704
2095,41,4,2115
2096,41,5,2449
2097,41,6,2255
2098,41,7,3904
2099,41,8,3600
2100,41,9,3787
2101,41,10,2764
2102,41,11,1570
2103,41,12,2401
2104,41,13,3006
2105,41,14,2147
2106,41,15,2940
2107,41,16,3627
2108,41,17,1371
2109,41,18,1289
2110,41,19,3688
2111,41,20,2675
2112,41,21,4015
2113,41,22,3131
2114,41,23,3883
2115,41,24,3451
2116,41,25,1740
2117,41,26,2106
2118,41,27,4078
2119,41,28,2592
2120,41,29,2745
2121,41,30,1812
2122,41,31,3802
2123,41,32,3316
2124,41,33,3530
2125,41,34,3202
2126,41,35,1949
2127,41,36,1846
2128,41,37,1416
2129,41,38,2815
2130,41,39,3049
2131,41,40,2951
2132,41,41,0
2133,41,42,2684
2134,41,43,2569
2135,41,44,4185
2136,41,45,2087
2137,41,46,2647
2138,41,47,2764
2139,41,48,2627
2140,41,49,2666
2141,41,50,2429
2142,42,0,1367
2143,42,1,2589
2144,42,2,2439
2145,42,3,1408
2146,42,4,738
2147,42,5,1030
2148,42,6,2096
2149,42,7,1550
2150,42,8,1377
2151,42,9,1793
2152,42,10,677
2153,42,11,1665
2154,42,12,2421
2155,42,13,2298
2156,42,14,1602
2157,42,15,1110
2158,42,16,1138
2159,42,17,1469
2160,42,18,1939
2161,42,19,2693
2162,42,20,1145
2163,42,21,1719
2164,42,22,835
2165,42,23,1519
2166,42,24,2043
2167,42,25,1660
2168,42,26,803
2169,42,27,1954
2170,42,28,2856
2171,42,29,300
2172,42,30,1397
2173,42,31,1313
2174,42,32,827
2175,42,33,2039
2176,42,34,713
2177,42,35,1711
2178,42,36,1279
2179,42,37,1383
2180,42,38,326
2181,42,39,825
2182,42,40,1203
2183,42,41,2670
2184,42,42,0
2185,42,43,1537
2186,42,44,1888
2187,42,45,1262
2188,42,46,1269
2189,42,47,702
2190,42,48,2406
2191,42,49,1039
2192,42,50,1245
2193,43,0,761
2194,43,1,1905
2195,43,2,1395
2196,43,3,1804
2197,43,4,944
2198,43,5,1742
2199,43,6,1052
2200,43,7,2097
2201,43,8,1689
2202,43,9,1297
2203,43,10,1028
2204,43,11,1856
2205,43,12,1377
2206,43,13,989
2207,43,14,1792
2208,43,15,719
2209,43,16,2442
2210,43,17,1659
2211,43,18,2130
2212,43,19,1384
2213,43,20,785
2214,43,21,2177
2215,43,22,1958
2216,43,23,2076
2217,43,24,977
2218,43,25,1030
2219,43,26,808
2220,43,27,1798
2221,43,28,1758
2222,43,29,1561
2223,43,30,1228
2224,43,31,2618
2225,43,32,2131
2226,43,33,1040
2227,43,34,1840
2228,43,35,1901
2229,43,36,1470
2230,43,37,1573
2231,43,38,1631
2232,43,39,1224
2233,43,40,730
2234,43,41,2573
2235,43,42,1499
2236,43,43,0
2237,43,44,3085
2238,43,45,756
2239,43,46,426
2240,43,47,1644
2241,43,48,1019
2242,43,49,1854
2243,43,50,1435
2244,44,0,3097
2245,44,1,4231
2246,44,2,4081
2247,44,3,2502
2248,44,4,2380
2249,44,5,1964
2250,44,6,3738
2251,44,7,2120
2252,44,8,2589
2253,44,9,3267
2254,44,10,2407
2255,44,11,3026
2256,44,12,4064
2257,44,13,4028
2258,44,14,2583
2259,44,15,2840
2260,44,16,1692
2261,44,17,3111
2262,44,18,3486
2263,44,19,4423
2264,44,20,2819
2265,44,21,2353
2266,44,22,1366
2267,44,23,1684
2268,44,24,3773
2269,44,25,3303
2270,44,26,2446
2271,44,27,3005
2272,44,28,4498
2273,44,29,1862
2274,44,30,3040
2275,44,31,1003
2276,44,32,1441
2277,44,33,3742
2278,44,34,1985
2279,44,35,2687
2280,44,36,2888
2281,44,37,3025
2282,44,38,1631
2283,44,39,2552
2284,44,40,2933
2285,44,41,4211
2286,44,42,1921
2287,44,43,3179
2288,44,44,0
2289,44,45,2904
2290,44,46,2943
2291,44,47,1653
2292,44,48,4048
2293,44,49,1827
2294,44,50,2215
2295,45,0,1235
2296,45,1,1430
2297,45,2,1648
2298,45,3,1820
2299,45,4,705
2300,45,5,1453
2301,45,6,1305
2302,45,7,2020
2303,45,8,1715
2304,45,9,1875
2305,45,10,891
2306,45,11,1501
2307,45,12,1631
2308,45,13,1643
2309,45,14,1555
2310,45,15,964
2311,45,16,2203
2312,45,17,1265
2313,45,18,1599
2314,45,19,2039
2315,45,20,697
2316,45,21,2131
2317,45,22,1719
2318,45,23,1998
2319,45,24,1658
2320,45,25,501
2321,45,26,568
2322,45,27,2102
2323,45,28,2043
2324,45,29,1322
2325,45,30,595
2326,45,31,2379
2327,45,32,1892
2328,45,33,1740
2329,45,34,1762
2330,45,35,1669
2331,45,36,1111
2332,45,37,1218
2333,45,38,1392
2334,45,39,1164
2335,45,40,975
2336,45,41,2085
2337,45,42,1260
2338,45,43,779
2339,45,44,2846
2340,45,45,0
2341,45,46,776
2342,45,47,1405
2343,45,48,1615
2344,45,49,1615
2345,45,50,1196
2346,46,0,527
2347,46,1,1969
2348,46,2,1481
2349,46,3,1426
2350,46,4,923
2351,46,5,1721
2352,46,6,1138
2353,46,7,1883
2354,46,8,1310
2355,46,9,1252
2356,46,10,760
2357,46,11,1834
2358,46,12,1464
2359,46,13,1321
2360,46,14,1771
2361,46,15,340
2362,46,16,2130
2363,46,17,1638
2364,46,18,2108
2365,46,19,1716
2366,46,20,654
2367,46,21,1798
2368,46,22,1765
2369,46,23,1988
2370,46,24,1225
2371,46,25,1116
2372,46,26,786
2373,46,27,1478
2374,46,28,1898
2375,46,29,1325
2376,46,30,1314
2377,46,31,2404
2378,46,32,1918
2379,46,33,1253
2380,46,34,1671
2381,46,35,1880
2382,46,36,1449
2383,46,37,1552
2384,46,38,1417
2385,46,39,845
2386,46,40,352
2387,46,41,2659
2388,46,42,1288
2389,46,43,456
2390,46,44,2891
2391,46,45,786
2392,46,46,0
2393,46,47,1451
2394,46,48,1351
2395,46,49,1833
2396,46,50,1414
2397,47,0,1835
2398,47,1,2734
2399,47,2,2584
2400,47,3,1876
2401,47,4,883
2402,47,5,388
2403,47,6,2241
2404,47,7,1995
2405,47,8,1845
2406,47,9,2262
2407,47,10,945
2408,47,11,1484
2409,47,12,2567
2410,47,13,2546
2411,47,14,1041
2412,47,15,1578
2413,47,16,1515
2414,47,17,1593
2415,47,18,1944
2416,47,19,2941
2417,47,20,1322
2418,47,21,2187
2419,47,22,444
2420,47,23,1817
2421,47,24,2511
2422,47,25,1805
2423,47,26,949
2424,47,27,2422
2425,47,28,3001
2426,47,29,529
2427,47,30,1543
2428,47,31,1382
2429,47,32,1204
2430,47,33,2507
2431,47,34,1182
2432,47,35,1145
2433,47,36,1345
2434,47,37,1528
2435,47,38,794
2436,47,39,1294
2437,47,40,1506
2438,47,41,2669
2439,47,42,663
2440,47,43,1682
2441,47,44,1614
2442,47,45,1407
2443,47,46,1446
2444,47,47,0
2445,47,48,2551
2446,47,49,397
2447,47,50,641
2448,48,0,1348
2449,48,1,2340
2450,48,2,1093
2451,48,3,2608
2452,48,4,1851
2453,48,5,2551
2454,48,6,403
2455,48,7,3004
2456,48,8,2332
2457,48,9,1821
2458,48,10,1935
2459,48,11,2599
2460,48,12,1076
2461,48,13,790
2462,48,14,2653
2463,48,15,1600
2464,48,16,3349
2465,48,17,2363
2466,48,18,2456
2467,48,19,1327
2468,48,20,1692
2469,48,21,2787
2470,48,22,2865
2471,48,23,2983
2472,48,24,1311
2473,48,25,1517
2474,48,26,1714
2475,48,27,2374
2476,48,28,963
2477,48,29,2468
2478,48,30,1764
2479,48,31,3525
2480,48,32,3038
2481,48,33,1398
2482,48,34,2747
2483,48,35,2767
2484,48,36,2209
2485,48,37,2316
2486,48,38,2538
2487,48,39,2102
2488,48,40,1649
2489,48,41,2618
2490,48,42,2406
2491,48,43,984
2492,48,44,3992
2493,48,45,1592
2494,48,46,1344
2495,48,47,2551
2496,48,48,0
2497,48,49,2761
2498,48,50,2342
2499,49,0,2177
2500,49,1,2707
2501,49,2,2774
2502,49,3,2217
2503,49,4,893
2504,49,5,293
2505,49,6,2431
2506,49,7,2320
2507,49,8,2186
2508,49,9,2603
2509,49,10,1287
2510,49,11,1389
2511,49,12,2757
2512,49,13,2736
2513,49,14,946
2514,49,15,1920
2515,49,16,1840
2516,49,17,1498
2517,49,18,1849
2518,49,19,3132
2519,49,20,1664
2520,49,21,2529
2521,49,22,659
2522,49,23,2142
2523,49,24,2751
2524,49,25,1779
2525,49,26,1139
2526,49,27,2763
2527,49,28,3182
2528,49,29,871
2529,49,30,1624
2530,49,31,1707
2531,49,32,1529
2532,49,33,2833
2533,49,34,1523
2534,49,35,1050
2535,49,36,1251
2536,49,37,1437
2537,49,38,1136
2538,49,39,1635
2539,49,40,1848
2540,49,41,2574
2541,49,42,1005
2542,49,43,1872
2543,49,44,1785
2544,49,45,1597
2545,49,46,1818
2546,49,47,402
2547,49,48,2741
2548,49,49,0
2549,49,50,544
2550,50,0,1876
2551,50,1,2412
2552,50,2,2375
2553,50,3,2401
2554,50,4,607
2555,50,5,363
2556,50,6,2032
2557,50,7,2568
2558,50,8,2292
2559,50,9,2517
2560,50,10,1332
2561,50,11,1413
2562,50,12,2358
2563,50,13,2337
2564,50,14,784
2565,50,15,1605
2566,50,16,2088
2567,50,17,1216
2568,50,18,1687
2569,50,19,2733
2570,50,20,1339
2571,50,21,2713
2572,50,22,1017
2573,50,23,2390
2574,50,24,2352
2575,50,25,1484
2576,50,26,713
2577,50,27,2743
2578,50,28,2792
2579,50,29,1119
2580,50,30,1232
2581,50,31,1955
2582,50,32,1777
2583,50,33,2434
2584,50,34,1771
2585,50,35,967
2586,50,36,962
2587,50,37,1130
2588,50,38,1384
2589,50,39,1741
2590,50,40,1616
2591,50,41,2417
2592,50,42,1253
2593,50,43,1473
2594,50,44,2184
2595,50,45,1198
2596,50,46,1419
2597,50,47,650
2598,50,48,2342
2599,50,49,551
2600,50,50,0
